! tile     RA          DEC
! number   [rad]       [rad]
  28084    1.288544    -0.146355
  28085    1.313088    -0.146355
  28086    1.337631    -0.146355
  28087    1.362175    -0.146355
  28088    1.386719    -0.146355
  28089    1.411262    -0.146355
  28090    1.435806    -0.146355
  28091    1.460350    -0.146355
  28092    1.484893    -0.146355
  28093    1.509437    -0.146355
  28094    1.533981    -0.146355
  28095    1.558524    -0.146355
  28096    1.583068    -0.146355
  28097    1.607612    -0.146355
  28098    1.632156    -0.146355
  28099    1.656699    -0.146355
  28100    1.681243    -0.146355
  28101    1.705787    -0.146355
  28102    1.730330    -0.146355
  28103    1.754874    -0.146355
  28104    1.779418    -0.146355
  28105    1.803961    -0.146355
  28106    1.828505    -0.146355
  28107    1.853049    -0.146355
  28108    1.877592    -0.146355
  28109    1.902136    -0.146355
  28110    1.926680    -0.146355
  28111    1.951224    -0.146355
  28112    1.975767    -0.146355
  28113    2.000311    -0.146355
  28114    2.024855    -0.146355
  28115    2.049398    -0.146355
  28116    2.073942    -0.146355
  28117    2.098486    -0.146355
  28118    2.123029    -0.146355
  28119    2.147573    -0.146355
  28120    2.172117    -0.146355
  28121    2.196660    -0.146355
  28122    2.221204    -0.146355
  28123    2.245748    -0.146355
  28124    2.270292    -0.146355
  28125    2.294835    -0.146355
  28126    2.319379    -0.146355
  28127    2.343923    -0.146355
  28128    2.368466    -0.146355
  28129    2.393010    -0.146355
  28130    2.417554    -0.146355
  28131    2.442097    -0.146355
  28132    2.466641    -0.146355
  28133    2.491185    -0.146355
  28134    2.515728    -0.146355
  28135    2.540272    -0.146355
  28136    2.564816    -0.146355
  28137    2.589360    -0.146355
  28138    2.613903    -0.146355
  28139    2.638447    -0.146355
  28140    2.662991    -0.146355
  28141    2.687534    -0.146355
  28142    2.712078    -0.146355
  28143    2.736622    -0.146355
  28144    2.761165    -0.146355
  28145    2.785709    -0.146355
  28146    2.810253    -0.146355
  28147    2.834796    -0.146355
  28148    2.859340    -0.146355
  28149    2.883884    -0.146355
  28150    2.908428    -0.146355
  28151    2.932971    -0.146355
  28152    2.957515    -0.146355
  28153    2.982059    -0.146355
  28154    3.006602    -0.146355
  28155    3.031146    -0.146355
  28156    3.055690    -0.146355
  28157    3.080233    -0.146355
  28158    3.104777    -0.146355
  28159    3.129321    -0.146355
  28160    3.153864    -0.146355
  28161    3.178408    -0.146355
  28162    3.202952    -0.146355
  28163    3.227496    -0.146355
  28164    3.252039    -0.146355
  28165    3.276583    -0.146355
  28166    3.301127    -0.146355
  28167    3.325670    -0.146355
  28168    3.350214    -0.146355
  28169    3.374758    -0.146355
  28170    3.399301    -0.146355
  28171    3.423845    -0.146355
  28172    3.448389    -0.146355
  28173    3.472933    -0.146355
  28174    3.497476    -0.146355
  28175    3.522020    -0.146355
  28176    3.546564    -0.146355
  28177    3.571107    -0.146355
  28178    3.595651    -0.146355
  28179    3.620195    -0.146355
  28180    3.644738    -0.146355
  28181    3.669282    -0.146355
  28182    3.693826    -0.146355
  28183    3.718369    -0.146355
  28184    3.742913    -0.146355
  28185    3.767457    -0.146355
  28186    3.792001    -0.146355
  28187    3.816544    -0.146355
  28188    3.841088    -0.146355
  28189    3.865632    -0.146355
  28190    3.890175    -0.146355
  28191    3.914719    -0.146355
  28192    3.939263    -0.146355
  28193    3.963806    -0.146355
  28194    3.988350    -0.146355
  28195    4.012894    -0.146355
  28196    4.037437    -0.146355
  28197    4.061981    -0.146355
  28198    4.086525    -0.146355
  28199    4.111069    -0.146355
  28200    4.135612    -0.146355
  28201    4.160156    -0.146355
  28202    4.184700    -0.146355
  28203    4.209243    -0.146355
  28204    4.233787    -0.146355
  28205    4.258331    -0.146355
  28206    4.282874    -0.146355
  28207    4.307418    -0.146355
  28208    4.331962    -0.146355
  28209    4.356505    -0.146355
  28210    4.381049    -0.146355
  28211    4.405593    -0.146355
  28212    4.430137    -0.146355
  28213    4.454680    -0.146355
  28214    4.479224    -0.146355
  28215    4.503768    -0.146355
  28216    4.528311    -0.146355
  28217    4.552855    -0.146355
  28218    4.577399    -0.146355
  28219    4.601942    -0.146355
  28220    4.626486    -0.146355
  28221    4.651030    -0.146355
  28222    4.675573    -0.146355
  28223    4.700117    -0.146355
  28224    4.724661    -0.146355
  28225    4.749205    -0.146355
  28226    4.773748    -0.146355
  28227    4.798292    -0.146355
  28228    4.822836    -0.146355
  28229    4.847379    -0.146355
  28230    4.871923    -0.146355
  28231    4.896467    -0.146355
  28232    4.921010    -0.146355
  28233    4.945554    -0.146355
  28234    4.970098    -0.146355
  28235    4.994641    -0.146355
  28236    5.019185    -0.146355
  28237    5.043729    -0.146355
  28238    5.068273    -0.146355
  28239    5.092816    -0.146355
  28240    5.117360    -0.146355
  28241    5.141904    -0.146355
  28242    5.166447    -0.146355
  28243    5.190991    -0.146355
  28244    5.215535    -0.146355
  28245    5.240078    -0.146355
  28246    5.264622    -0.146355
  28247    5.289166    -0.146355
  28248    5.313709    -0.146355
  28249    5.338253    -0.146355
  28250    5.362797    -0.146355
  28251    5.387341    -0.146355
  28252    5.411884    -0.146355
  28253    5.436428    -0.146355
  28254    5.460972    -0.146355
  28255    5.485515    -0.146355
  28256    5.510059    -0.146355
  28257    5.534603    -0.146355
  28258    5.559146    -0.146355
  28259    5.583690    -0.146355
  28260    5.608234    -0.146355
  28261    5.632777    -0.146355
  28262    5.657321    -0.146355
  28263    5.681865    -0.146355
  28264    5.706409    -0.146355
  28265    5.730952    -0.146355
  28266    5.755496    -0.146355
  28267    5.780040    -0.146355
  28268    5.804583    -0.146355
  28269    5.829127    -0.146355
  28270    5.853671    -0.146355
  28271    5.878214    -0.146355
  28272    5.902758    -0.146355
  28273    5.927302    -0.146355
  28274    5.951845    -0.146355
  28275    5.976389    -0.146355
  28276    6.000933    -0.146355
  28277    6.025477    -0.146355
  28278    6.050020    -0.146355
  28279    6.074564    -0.146355
  28280    6.099108    -0.146355
  28281    6.123651    -0.146355
  28282    6.148195    -0.146355
  28283    6.172739    -0.146355
  28284    6.197282    -0.146355
  28285    6.221826    -0.146355
  28286    6.246370    -0.146355
  28287    6.270913    -0.146355
  28288    0.000000    -0.156893
  28289    0.024544    -0.156893
  28290    0.049087    -0.156893
  28291    0.073631    -0.156893
  28292    0.098175    -0.156893
  28293    0.122718    -0.156893
  28294    0.147262    -0.156893
  28295    0.171806    -0.156893
  28296    0.196350    -0.156893
  28297    0.220893    -0.156893
  28298    0.245437    -0.156893
  28299    0.269981    -0.156893
  28300    0.294524    -0.156893
  28301    0.319068    -0.156893
  28302    0.343612    -0.156893
  28303    0.368155    -0.156893
  28304    0.392699    -0.156893
  28305    0.417243    -0.156893
  28306    0.441786    -0.156893
  28307    0.466330    -0.156893
  28308    0.490874    -0.156893
  28309    0.515418    -0.156893
  28310    0.539961    -0.156893
  28311    0.564505    -0.156893
  28312    0.589049    -0.156893
  28313    0.613592    -0.156893
  28314    0.638136    -0.156893
  28315    0.662680    -0.156893
  28316    0.687223    -0.156893
  28317    0.711767    -0.156893
  28318    0.736311    -0.156893
  28319    0.760854    -0.156893
  28320    0.785398    -0.156893
  28321    0.809942    -0.156893
  28322    0.834486    -0.156893
  28323    0.859029    -0.156893
  28324    0.883573    -0.156893
  28325    0.908117    -0.156893
  28326    0.932660    -0.156893
  28327    0.957204    -0.156893
  28328    0.981748    -0.156893
  28329    1.006291    -0.156893
  28330    1.030835    -0.156893
  28331    1.055379    -0.156893
  28332    1.079922    -0.156893
  28333    1.104466    -0.156893
  28334    1.129010    -0.156893
  28335    1.153554    -0.156893
  28336    1.178097    -0.156893
  28337    1.202641    -0.156893
  28338    1.227185    -0.156893
  28339    1.251728    -0.156893
  28340    1.276272    -0.156893
  28341    1.300816    -0.156893
  28342    1.325359    -0.156893
  28343    1.349903    -0.156893
  28344    1.374447    -0.156893
  28345    1.398990    -0.156893
  28346    1.423534    -0.156893
  28347    1.448078    -0.156893
  28348    1.472622    -0.156893
  28349    1.497165    -0.156893
  28350    1.521709    -0.156893
  28351    1.546253    -0.156893
  28352    1.570796    -0.156893
  28353    1.595340    -0.156893
  28354    1.619884    -0.156893
  28355    1.644427    -0.156893
  28356    1.668971    -0.156893
  28357    1.693515    -0.156893
  28358    1.718058    -0.156893
  28359    1.742602    -0.156893
  28360    1.767146    -0.156893
  28361    1.791690    -0.156893
  28362    1.816233    -0.156893
  28363    1.840777    -0.156893
  28364    1.865321    -0.156893
  28365    1.889864    -0.156893
  28366    1.914408    -0.156893
  28367    1.938952    -0.156893
  28368    1.963495    -0.156893
  28369    1.988039    -0.156893
  28370    2.012583    -0.156893
  28371    2.037126    -0.156893
  28372    2.061670    -0.156893
  28373    2.086214    -0.156893
  28374    2.110758    -0.156893
  28375    2.135301    -0.156893
  28376    2.159845    -0.156893
  28377    2.184389    -0.156893
  28378    2.208932    -0.156893
  28379    2.233476    -0.156893
  28380    2.258020    -0.156893
  28381    2.282563    -0.156893
  28382    2.307107    -0.156893
  28383    2.331651    -0.156893
  28384    2.356194    -0.156893
  28385    2.380738    -0.156893
  28386    2.405282    -0.156893
  28387    2.429826    -0.156893
  28388    2.454369    -0.156893
  28389    2.478913    -0.156893
  28390    2.503457    -0.156893
  28391    2.528000    -0.156893
  28392    2.552544    -0.156893
  28393    2.577088    -0.156893
  28394    2.601631    -0.156893
  28395    2.626175    -0.156893
  28396    2.650719    -0.156893
  28397    2.675262    -0.156893
  28398    2.699806    -0.156893
  28399    2.724350    -0.156893
  28400    2.748894    -0.156893
  28401    2.773437    -0.156893
  28402    2.797981    -0.156893
  28403    2.822525    -0.156893
  28404    2.847068    -0.156893
  28405    2.871612    -0.156893
  28406    2.896156    -0.156893
  28407    2.920699    -0.156893
  28408    2.945243    -0.156893
  28409    2.969787    -0.156893
  28410    2.994330    -0.156893
  28411    3.018874    -0.156893
  28412    3.043418    -0.156893
  28413    3.067962    -0.156893
  28414    3.092505    -0.156893
  28415    3.117049    -0.156893
  28416    3.141593    -0.156893
  28417    3.166136    -0.156893
  28418    3.190680    -0.156893
  28419    3.215224    -0.156893
  28420    3.239767    -0.156893
  28421    3.264311    -0.156893
  28422    3.288855    -0.156893
  28423    3.313399    -0.156893
  28424    3.337942    -0.156893
  28425    3.362486    -0.156893
  28426    3.387030    -0.156893
  28427    3.411573    -0.156893
  28428    3.436117    -0.156893
  28429    3.460661    -0.156893
  28430    3.485204    -0.156893
  28431    3.509748    -0.156893
  28432    3.534292    -0.156893
  28433    3.558835    -0.156893
  28434    3.583379    -0.156893
  28435    3.607923    -0.156893
  28436    3.632467    -0.156893
  28437    3.657010    -0.156893
  28438    3.681554    -0.156893
  28439    3.706098    -0.156893
  28440    3.730641    -0.156893
  28441    3.755185    -0.156893
  28442    3.779729    -0.156893
  28443    3.804272    -0.156893
  28444    3.828816    -0.156893
  28445    3.853360    -0.156893
  28446    3.877903    -0.156893
  28447    3.902447    -0.156893
  28448    3.926991    -0.156893
  28449    3.951535    -0.156893
  28450    3.976078    -0.156893
  28451    4.000622    -0.156893
  28452    4.025166    -0.156893
  28453    4.049709    -0.156893
  28454    4.074253    -0.156893
  28455    4.098797    -0.156893
  28456    4.123340    -0.156893
  28457    4.147884    -0.156893
  28458    4.172428    -0.156893
  28459    4.196971    -0.156893
  28460    4.221515    -0.156893
  28461    4.246059    -0.156893
  28462    4.270603    -0.156893
  28463    4.295146    -0.156893
  28464    4.319690    -0.156893
  28465    4.344234    -0.156893
  28466    4.368777    -0.156893
  28467    4.393321    -0.156893
  28468    4.417865    -0.156893
  28469    4.442408    -0.156893
  28470    4.466952    -0.156893
  28471    4.491496    -0.156893
  28472    4.516039    -0.156893
  28473    4.540583    -0.156893
  28474    4.565127    -0.156893
  28475    4.589671    -0.156893
  28476    4.614214    -0.156893
  28477    4.638758    -0.156893
  28478    4.663302    -0.156893
  28479    4.687845    -0.156893
  28480    4.712389    -0.156893
  28481    4.736933    -0.156893
  28482    4.761476    -0.156893
  28483    4.786020    -0.156893
  28484    4.810564    -0.156893
  28485    4.835107    -0.156893
  28486    4.859651    -0.156893
  28487    4.884195    -0.156893
  28488    4.908739    -0.156893
  28489    4.933282    -0.156893
  28490    4.957826    -0.156893
  28491    4.982370    -0.156893
  28492    5.006913    -0.156893
  28493    5.031457    -0.156893
  28494    5.056001    -0.156893
  28495    5.080544    -0.156893
  28496    5.105088    -0.156893
  28497    5.129632    -0.156893
  28498    5.154175    -0.156893
  28499    5.178719    -0.156893
  28500    5.203263    -0.156893
  28501    5.227807    -0.156893
  28502    5.252350    -0.156893
  28503    5.276894    -0.156893
  28504    5.301438    -0.156893
  28505    5.325981    -0.156893
  28506    5.350525    -0.156893
  28507    5.375069    -0.156893
  28508    5.399612    -0.156893
  28509    5.424156    -0.156893
  28510    5.448700    -0.156893
  28511    5.473243    -0.156893
  28512    5.497787    -0.156893
  28513    5.522331    -0.156893
  28514    5.546875    -0.156893
  28515    5.571418    -0.156893
  28516    5.595962    -0.156893
